state,year,month,period,indicator,data_value,percent_complete,percent_pending_investigation,state_name,footnote,footnote_symbol,predicted_value
IL,2017,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",2214,100,0.033760023,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,2228
IL,2017,December,12 month-ending,Number of Drug Overdose Deaths,2765,100,0.033760023,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,2783
IL,2017,December,12 month-ending,Number of Deaths,106635,100,0.033760023,Illinois,Numbers may differ from published reports using final data. See Technical Notes.,**,
IL,2018,December,12 month-ending,Percent with drugs specified,97.21917307,100,0.072979042,Illinois,Underreported due to incomplete data.,*,
IL,2018,December,12 month-ending,Methadone (T40.3),159,100,0.072979042,Illinois,Underreported due to incomplete data.,*,160
IL,2018,December,12 month-ending,Psychostimulants with abuse potential (T43.6),243,100,0.072979042,Illinois,Underreported due to incomplete data.,*,244
IL,2018,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),404,100,0.072979042,Illinois,Underreported due to incomplete data.,*,405
IL,2018,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",540,100,0.072979042,Illinois,Underreported due to incomplete data.,*,542
IL,2018,December,12 month-ending,Cocaine (T40.5),784,100,0.072979042,Illinois,Underreported due to incomplete data.,*,831
IL,2018,December,12 month-ending,Heroin (T40.1),1090,100,0.072979042,Illinois,Underreported due to incomplete data.,*,1091
IL,2018,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",1593,100,0.072979042,Illinois,Underreported due to incomplete data.,*,1594
IL,2018,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1895,100,0.072979042,Illinois,Underreported due to incomplete data.,*,1897
IL,2018,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",2193,100,0.072979042,Illinois,Underreported due to incomplete data.,*,2195
IL,2018,December,12 month-ending,Number of Drug Overdose Deaths,2733,100,0.072979042,Illinois,Underreported due to incomplete data.,*,2737
IL,2018,December,12 month-ending,Number of Deaths,106880,100,0.072979042,Illinois,Underreported due to incomplete data.,*,
IN,2015,December,12 month-ending,Percent with drugs specified,51.46103896,100,0.01738993,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,
IN,2015,December,12 month-ending,Number of Drug Overdose Deaths,1232,100,0.01738993,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1237
IN,2015,December,12 month-ending,Number of Deaths,63255,100,0.01738993,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,
IN,2016,December,12 month-ending,Percent with drugs specified,63.14741036,100,0.006245023,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,
IN,2016,December,12 month-ending,Number of Drug Overdose Deaths,1506,100,0.006245023,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1510
IN,2016,December,12 month-ending,Number of Deaths,64051,100,0.006245023,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,
IN,2017,December,12 month-ending,Percent with drugs specified,79.78201635,100,0.030278716,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,
IN,2017,December,12 month-ending,Number of Drug Overdose Deaths,1835,100,0.030278716,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1846
IN,2017,December,12 month-ending,Number of Deaths,66053,100,0.030278716,Indiana,Numbers may differ from published reports using final data. See Technical Notes.,**,
IN,2018,December,12 month-ending,Percent with drugs specified,88.55009334,100,0.007548651,Indiana,Underreported due to incomplete data.,*,
IN,2018,December,12 month-ending,Number of Drug Overdose Deaths,1607,100,0.007548651,Indiana,Underreported due to incomplete data.,*,1607
IN,2018,December,12 month-ending,Number of Deaths,66237,100,0.007548651,Indiana,Underreported due to incomplete data.,*,
KS,2015,December,12 month-ending,Percent with drugs specified,74.6130031,100,0.054131385,Kansas,Numbers may differ from published reports using final data. See Technical Notes.,**,
KS,2015,December,12 month-ending,Number of Drug Overdose Deaths,323,100,0.054131385,Kansas,Numbers may differ from published reports using final data. See Technical Notes.,**,326
KS,2015,December,12 month-ending,Number of Deaths,25863,100,0.054131385,Kansas,Numbers may differ from published reports using final data. See Technical Notes.,**,
KS,2016,December,12 month-ending,Percent with drugs specified,80.19169329,100,0.043155871,Kansas,Numbers may differ from published reports using final data. See Technical Notes.,**,
KS,2016,December,12 month-ending,Number of Drug Overdose Deaths,313,100,0.043155871,Kansas,Numbers may differ from published reports using final data. See Technical Notes.,**,316
KS,2016,December,12 month-ending,Number of Deaths,25489,100,0.043155871,Kansas,Numbers may differ from published reports using final data. See Technical Notes.,**,
KS,2017,December,12 month-ending,Percent with drugs specified,77.08978328,100,0.045892611,Kansas,Numbers may differ from published reports using final data. See Technical Notes.,**,
KS,2017,December,12 month-ending,Number of Drug Overdose Deaths,323,100,0.045892611,Kansas,Numbers may differ from published reports using final data. See Technical Notes.,**,326
KS,2017,December,12 month-ending,Number of Deaths,26148,100,0.045892611,Kansas,Numbers may differ from published reports using final data. See Technical Notes.,**,
KS,2018,December,12 month-ending,Percent with drugs specified,82.99120235,100,0.011323746,Kansas,Underreported due to incomplete data.,*,
KS,2018,December,12 month-ending,Number of Drug Overdose Deaths,341,100,0.011323746,Kansas,Underreported due to incomplete data.,*,341
KS,2018,December,12 month-ending,Number of Deaths,26493,100,0.011323746,Kansas,Underreported due to incomplete data.,*,
KY,2015,December,12 month-ending,Percent with drugs specified,79.16666667,100,0.004329473,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.,**,
KY,2015,December,12 month-ending,Number of Drug Overdose Deaths,1248,100,0.004329473,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.,**,1251
KY,2015,December,12 month-ending,Number of Deaths,46195,100,0.004329473,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.,**,
KY,2015,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",0,100,0.004329473,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
KY,2015,December,12 month-ending,Methadone (T40.3),0,100,0.004329473,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
KY,2015,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",0,100,0.004329473,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
KY,2015,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",0,100,0.004329473,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
KY,2015,December,12 month-ending,Psychostimulants with abuse potential (T43.6),0,100,0.004329473,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
KY,2015,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),0,100,0.004329473,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
KY,2015,December,12 month-ending,Heroin (T40.1),0,100,0.004329473,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
KY,2015,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",0,100,0.004329473,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
KY,2015,December,12 month-ending,Cocaine (T40.5),0,100,0.004329473,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
KY,2016,December,12 month-ending,Percent with drugs specified,81.55880306,100,0.010502878,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.,**,
KY,2016,December,12 month-ending,Number of Drug Overdose Deaths,1437,100,0.010502878,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.,**,1442
KY,2016,December,12 month-ending,Number of Deaths,47606,100,0.010502878,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.,**,
KY,2016,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",0,100,0.010502878,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
KY,2016,December,12 month-ending,Methadone (T40.3),0,100,0.010502878,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
KY,2016,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",0,100,0.010502878,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
KY,2016,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),0,100,0.010502878,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
KY,2016,December,12 month-ending,Psychostimulants with abuse potential (T43.6),0,100,0.010502878,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
KY,2016,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",0,100,0.010502878,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
KY,2016,December,12 month-ending,Heroin (T40.1),0,100,0.010502878,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
KY,2016,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",0,100,0.010502878,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
KY,2016,December,12 month-ending,Cocaine (T40.5),0,100,0.010502878,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
KY,2017,December,12 month-ending,Percent with drugs specified,88.82503193,100,0.016661807,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.,**,
KY,2017,December,12 month-ending,Number of Drug Overdose Deaths,1566,100,0.016661807,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.,**,1573
KY,2017,December,12 month-ending,Number of Deaths,48014,100,0.016661807,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.,**,
KY,2017,December,12 month-ending,Psychostimulants with abuse potential (T43.6),0,100,0.016661807,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
KY,2017,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",0,100,0.016661807,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
KY,2017,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",0,100,0.016661807,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
KY,2017,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),0,100,0.016661807,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
KY,2017,December,12 month-ending,Methadone (T40.3),0,100,0.016661807,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
KY,2017,December,12 month-ending,Heroin (T40.1),0,100,0.016661807,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
KY,2017,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",0,100,0.016661807,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
KY,2017,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",0,100,0.016661807,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
KY,2017,December,12 month-ending,Cocaine (T40.5),0,100,0.016661807,Kentucky,Numbers may differ from published reports using final data. See Technical Notes.  Data not shown due to low data quality.,**,
KY,2018,December,12 month-ending,Methadone (T40.3),40,100,0.014478665,Kentucky,Underreported due to incomplete data.,*,40
KY,2018,December,12 month-ending,Percent with drugs specified,91.91616766,100,0.014478665,Kentucky,Underreported due to incomplete data.,*,
KY,2018,December,12 month-ending,Cocaine (T40.5),126,100,0.014478665,Kentucky,Underreported due to incomplete data.,*,134
KY,2018,December,12 month-ending,Heroin (T40.1),144,100,0.014478665,Kentucky,Underreported due to incomplete data.,*,144
KY,2018,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),292,100,0.014478665,Kentucky,Underreported due to incomplete data.,*,292
KY,2018,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",320,100,0.014478665,Kentucky,Underreported due to incomplete data.,*,320
KY,2018,December,12 month-ending,Psychostimulants with abuse potential (T43.6),373,100,0.014478665,Kentucky,Underreported due to incomplete data.,*,373
KY,2018,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",743,100,0.014478665,Kentucky,Underreported due to incomplete data.,*,743
KY,2018,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",934,100,0.014478665,Kentucky,Underreported due to incomplete data.,*,934
KY,2018,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1001,100,0.014478665,Kentucky,Underreported due to incomplete data.,*,1001
KY,2018,December,12 month-ending,Number of Drug Overdose Deaths,1336,100,0.014478665,Kentucky,Underreported due to incomplete data.,*,1336
KY,2018,December,12 month-ending,Number of Deaths,48347,100,0.014478665,Kentucky,Underreported due to incomplete data.,*,
LA,2015,December,12 month-ending,Percent with drugs specified,45.82857143,100,0.08425559,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,
LA,2015,December,12 month-ending,Number of Drug Overdose Deaths,875,100,0.08425559,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,887
LA,2015,December,12 month-ending,Number of Deaths,43914,100,0.08425559,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,
LA,2016,December,12 month-ending,Percent with drugs specified,51.4940239,100,0.009006778,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,
LA,2016,December,12 month-ending,Number of Drug Overdose Deaths,1004,100,0.009006778,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1007
LA,2016,December,12 month-ending,Number of Deaths,44411,100,0.009006778,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,
LA,2017,December,12 month-ending,Percent with drugs specified,52.99455535,100,0.002176136,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,
LA,2017,December,12 month-ending,Number of Drug Overdose Deaths,1102,100,0.002176136,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,1105
LA,2017,December,12 month-ending,Number of Deaths,45953,100,0.002176136,Louisiana,Numbers may differ from published reports using final data. See Technical Notes.,**,
LA,2018,December,12 month-ending,Percent with drugs specified,52.30769231,100,0.002163098,Louisiana,Underreported due to incomplete data.,*,
LA,2018,December,12 month-ending,Number of Drug Overdose Deaths,1170,100,0.002163098,Louisiana,Underreported due to incomplete data.,*,1170
LA,2018,December,12 month-ending,Number of Deaths,46230,100,0.002163098,Louisiana,Underreported due to incomplete data.,*,
MA,2015,December,12 month-ending,Psychostimulants with abuse potential (T43.6),43,100,0.813464713,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,49
MA,2015,December,12 month-ending,Methadone (T40.3),81,100,0.813464713,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,92
MA,2015,December,12 month-ending,Percent with drugs specified,98.66511898,100,0.813464713,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,
MA,2015,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),217,100,0.813464713,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,246
MA,2015,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",291,100,0.813464713,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,330
MA,2015,December,12 month-ending,Cocaine (T40.5),400,100,0.813464713,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,439
MA,2015,December,12 month-ending,Heroin (T40.1),624,100,0.813464713,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,705
MA,2015,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",957,100,0.813464713,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,1109
MA,2015,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1136,100,0.813464713,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,1304
MA,2015,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1549,100,0.813464713,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,1761
MA,2015,December,12 month-ending,Number of Drug Overdose Deaths,1723,100,0.813464713,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,1942
MA,2015,December,12 month-ending,Number of Deaths,58761,100,0.813464713,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,
MA,2016,December,12 month-ending,Psychostimulants with abuse potential (T43.6),39,100,0.480461796,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,43
MA,2016,December,12 month-ending,Methadone (T40.3),93,100,0.480461796,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,100
MA,2016,December,12 month-ending,Percent with drugs specified,98.90809827,100,0.480461796,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,
MA,2016,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),261,100,0.480461796,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,282
MA,2016,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",344,100,0.480461796,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,371
MA,2016,December,12 month-ending,Cocaine (T40.5),567,100,0.480461796,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,612
MA,2016,December,12 month-ending,Heroin (T40.1),620,100,0.480461796,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,665
MA,2016,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",1552,100,0.480461796,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,1692
MA,2016,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1738,100,0.480461796,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,1883
MA,2016,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1978,100,0.480461796,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,2131
MA,2016,December,12 month-ending,Number of Drug Overdose Deaths,2198,100,0.480461796,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,2357
MA,2016,December,12 month-ending,Number of Deaths,57861,100,0.480461796,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,
MA,2017,December,12 month-ending,Psychostimulants with abuse potential (T43.6),61,100,0.602742478,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,68
MA,2017,December,12 month-ending,Methadone (T40.3),80,100,0.602742478,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,88
MA,2017,December,12 month-ending,Percent with drugs specified,99.11131899,100,0.602742478,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,
MA,2017,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),240,100,0.602742478,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,264
MA,2017,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",308,100,0.602742478,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,338
MA,2017,December,12 month-ending,Heroin (T40.1),460,100,0.602742478,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,503
MA,2017,December,12 month-ending,Cocaine (T40.5),701,100,0.602742478,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,761
MA,2017,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",1645,100,0.602742478,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,1833
MA,2017,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1773,100,0.602742478,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,1961
MA,2017,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1896,100,0.602742478,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,2083
MA,2017,December,12 month-ending,Number of Drug Overdose Deaths,2138,100,0.602742478,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,2334
MA,2017,December,12 month-ending,Number of Deaths,59727,100,0.602742478,Massachusetts,Numbers may differ from published reports using final data. See Technical Notes.,**,
MA,2018,December,12 month-ending,Psychostimulants with abuse potential (T43.6),70,100,0.163221798,Massachusetts,Underreported due to incomplete data.,*,72
MA,2018,December,12 month-ending,Methadone (T40.3),86,100,0.163221798,Massachusetts,Underreported due to incomplete data.,*,88
MA,2018,December,12 month-ending,Percent with drugs specified,98.52546917,100,0.163221798,Massachusetts,Underreported due to incomplete data.,*,
MA,2018,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),256,100,0.163221798,Massachusetts,Underreported due to incomplete data.,*,260
MA,2018,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",332,100,0.163221798,Massachusetts,Underreported due to incomplete data.,*,337
MA,2018,December,12 month-ending,Heroin (T40.1),484,100,0.163221798,Massachusetts,Underreported due to incomplete data.,*,491
MA,2018,December,12 month-ending,Cocaine (T40.5),720,100,0.163221798,Massachusetts,Underreported due to incomplete data.,*,767
MA,2018,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",1813,100,0.163221798,Massachusetts,Underreported due to incomplete data.,*,1841
MA,2018,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1949,100,0.163221798,Massachusetts,Underreported due to incomplete data.,*,1979
MA,2018,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1996,100,0.163221798,Massachusetts,Underreported due to incomplete data.,*,2024
MA,2018,December,12 month-ending,Number of Drug Overdose Deaths,2238,100,0.163221798,Massachusetts,Underreported due to incomplete data.,*,2269
MA,2018,December,12 month-ending,Number of Deaths,60041,100,0.163221798,Massachusetts,Underreported due to incomplete data.,*,
MD,2015,December,12 month-ending,Psychostimulants with abuse potential (T43.6),25,100,0.021203511,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,26
MD,2015,December,12 month-ending,Percent with drugs specified,98.40909091,100,0.021203511,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,
MD,2015,December,12 month-ending,Cocaine (T40.5),145,100,0.021203511,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,154
MD,2015,December,12 month-ending,Methadone (T40.3),188,100,0.021203511,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,190
MD,2015,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",373,100,0.021203511,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,376
MD,2015,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),408,100,0.021203511,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,412
MD,2015,December,12 month-ending,Heroin (T40.1),422,100,0.021203511,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,424
MD,2015,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",550,100,0.021203511,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,554
MD,2015,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",777,100,0.021203511,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,782
MD,2015,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1130,100,0.021203511,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,1135
MD,2015,December,12 month-ending,Number of Drug Overdose Deaths,1320,100,0.021203511,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,1326
MD,2015,December,12 month-ending,Number of Deaths,47162,100,0.021203511,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,
MD,2016,December,12 month-ending,Psychostimulants with abuse potential (T43.6),46,100,0.016437906,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,47
MD,2016,December,12 month-ending,Percent with drugs specified,98.79459981,100,0.016437906,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,
MD,2016,December,12 month-ending,Methadone (T40.3),194,100,0.016437906,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,195
MD,2016,December,12 month-ending,Cocaine (T40.5),316,100,0.016437906,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,334
MD,2016,December,12 month-ending,Heroin (T40.1),656,100,0.016437906,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,658
MD,2016,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),694,100,0.016437906,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,699
MD,2016,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",836,100,0.016437906,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,842
MD,2016,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",1122,100,0.016437906,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,1130
MD,2016,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1550,100,0.016437906,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,1558
MD,2016,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1866,100,0.016437906,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,1873
MD,2016,December,12 month-ending,Number of Drug Overdose Deaths,2074,100,0.016437906,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,2082
MD,2016,December,12 month-ending,Number of Deaths,48668,100,0.016437906,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,
MD,2017,December,12 month-ending,Psychostimulants with abuse potential (T43.6),51,100,0.036239179,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,52
MD,2017,December,12 month-ending,Percent with drugs specified,98.55516637,100,0.036239179,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,
MD,2017,December,12 month-ending,Methadone (T40.3),241,100,0.036239179,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,243
MD,2017,December,12 month-ending,Heroin (T40.1),516,100,0.036239179,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,519
MD,2017,December,12 month-ending,Cocaine (T40.5),524,100,0.036239179,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,554
MD,2017,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),541,100,0.036239179,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,547
MD,2017,December,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",729,100,0.036239179,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,736
MD,2017,December,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",1598,100,0.036239179,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,1614
MD,2017,December,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1892,100,0.036239179,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,1907
MD,2017,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",2037,100,0.036239179,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,2050
MD,2017,December,12 month-ending,Number of Drug Overdose Deaths,2284,100,0.036239179,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,2300
MD,2017,December,12 month-ending,Number of Deaths,49670,100,0.036239179,Maryland,Numbers may differ from published reports using final data. See Technical Notes.,**,
MD,2018,December,12 month-ending,Psychostimulants with abuse potential (T43.6),66,100,0.041752823,Maryland,Underreported due to incomplete data.,*,66
