state,year,month,period,indicator,data_value,percent_complete,percent_pending_investigation,state_name,footnote,footnote_symbol,predicted_value
NM,2016,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",195,100,0.067984817,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,198
NM,2016,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",232,100,0.067984817,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,235
NM,2016,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",349,100,0.067984817,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,353
NM,2016,August,12 month-ending,Number of Drug Overdose Deaths,495,100,0.067984817,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,501
NM,2016,August,12 month-ending,Number of Deaths,17651,100,0.067984817,New Mexico,Numbers may differ from published reports using final data. See Technical Notes.,**,
NV,2016,August,12 month-ending,Cocaine (T40.5),45,100,0,Nevada,Numbers may differ from published reports using final data. See Technical Notes.,**,48
NV,2016,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",50,100,0,Nevada,Numbers may differ from published reports using final data. See Technical Notes.,**,51
NV,2016,August,12 month-ending,Methadone (T40.3),62,100,0,Nevada,Numbers may differ from published reports using final data. See Technical Notes.,**,63
NV,2016,August,12 month-ending,Percent with drugs specified,96.72131148,100,0,Nevada,Numbers may differ from published reports using final data. See Technical Notes.,**,
NV,2016,August,12 month-ending,Heroin (T40.1),97,100,0,Nevada,Numbers may differ from published reports using final data. See Technical Notes.,**,98
NV,2016,August,12 month-ending,Psychostimulants with abuse potential (T43.6),243,100,0,Nevada,Numbers may differ from published reports using final data. See Technical Notes.,**,246
NV,2016,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),269,100,0,Nevada,Numbers may differ from published reports using final data. See Technical Notes.,**,271
NV,2016,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",313,100,0,Nevada,Numbers may differ from published reports using final data. See Technical Notes.,**,315
NV,2016,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",339,100,0,Nevada,Numbers may differ from published reports using final data. See Technical Notes.,**,340
NV,2016,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",460,100,0,Nevada,Numbers may differ from published reports using final data. See Technical Notes.,**,461
NV,2016,August,12 month-ending,Number of Drug Overdose Deaths,732,100,0,Nevada,Numbers may differ from published reports using final data. See Technical Notes.,**,734
NV,2016,August,12 month-ending,Number of Deaths,24451,100,0,Nevada,Numbers may differ from published reports using final data. See Technical Notes.,**,
NY,2016,August,12 month-ending,Psychostimulants with abuse potential (T43.6),74,100,0.493710336,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,81
NY,2016,August,12 month-ending,Percent with drugs specified,95.94912859,100,0.493710336,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,
NY,2016,August,12 month-ending,Methadone (T40.3),123,100,0.493710336,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,133
NY,2016,August,12 month-ending,Cocaine (T40.5),467,100,0.493710336,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,505
NY,2016,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),549,100,0.493710336,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,593
NY,2016,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",644,100,0.493710336,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,695
NY,2016,August,12 month-ending,Heroin (T40.1),762,100,0.493710336,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,819
NY,2016,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",898,100,0.493710336,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,981
NY,2016,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1325,100,0.493710336,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1439
NY,2016,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1785,100,0.493710336,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,1927
NY,2016,August,12 month-ending,Number of Drug Overdose Deaths,2123,100,0.493710336,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,2281
NY,2016,August,12 month-ending,Number of Deaths,97223,100,0.493710336,New York,Numbers may differ from published reports using final data. See Technical Notes.,**,
OH,2016,August,12 month-ending,Percent with drugs specified,95.20352606,100,0.022036139,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,
OH,2016,August,12 month-ending,Methadone (T40.3),97,100,0.022036139,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,98
OH,2016,August,12 month-ending,Psychostimulants with abuse potential (T43.6),179,100,0.022036139,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,182
OH,2016,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),657,100,0.022036139,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,663
OH,2016,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",740,100,0.022036139,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,746
OH,2016,August,12 month-ending,Cocaine (T40.5),931,100,0.022036139,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,984
OH,2016,August,12 month-ending,Heroin (T40.1),1494,100,0.022036139,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,1499
OH,2016,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",1897,100,0.022036139,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,1912
OH,2016,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",2414,100,0.022036139,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,2428
OH,2016,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",3237,100,0.022036139,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,3251
OH,2016,August,12 month-ending,Number of Drug Overdose Deaths,3857,100,0.022036139,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,3875
OH,2016,August,12 month-ending,Number of Deaths,117988,100,0.022036139,Ohio,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2016,August,12 month-ending,Cocaine (T40.5),26,100,0.021111522,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,28
OK,2016,August,12 month-ending,Methadone (T40.3),45,100,0.021111522,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,46
OK,2016,August,12 month-ending,Heroin (T40.1),47,100,0.021111522,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,48
OK,2016,August,12 month-ending,Percent with drugs specified,96.22395833,100,0.021111522,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OK,2016,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",97,100,0.021111522,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,98
OK,2016,August,12 month-ending,Psychostimulants with abuse potential (T43.6),241,100,0.021111522,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,245
OK,2016,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),287,100,0.021111522,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,290
OK,2016,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",320,100,0.021111522,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,323
OK,2016,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",382,100,0.021111522,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,385
OK,2016,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",425,100,0.021111522,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,427
OK,2016,August,12 month-ending,Number of Drug Overdose Deaths,768,100,0.021111522,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,772
OK,2016,August,12 month-ending,Number of Deaths,37894,100,0.021111522,Oklahoma,Numbers may differ from published reports using final data. See Technical Notes.,**,
OR,2016,August,12 month-ending,Cocaine (T40.5),24,100,0.053409794,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,26
OR,2016,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",39,100,0.053409794,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,40
OR,2016,August,12 month-ending,Methadone (T40.3),48,100,0.053409794,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,49
OR,2016,August,12 month-ending,Percent with drugs specified,96.16161616,100,0.053409794,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,
OR,2016,August,12 month-ending,Heroin (T40.1),121,100,0.053409794,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,122
OR,2016,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),136,100,0.053409794,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,138
OR,2016,August,12 month-ending,Psychostimulants with abuse potential (T43.6),140,100,0.053409794,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,143
OR,2016,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",173,100,0.053409794,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,175
OR,2016,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",201,100,0.053409794,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,204
OR,2016,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",317,100,0.053409794,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,320
OR,2016,August,12 month-ending,Number of Drug Overdose Deaths,495,100,0.053409794,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,500
OR,2016,August,12 month-ending,Number of Deaths,35574,100,0.053409794,Oregon,Numbers may differ from published reports using final data. See Technical Notes.,**,
PA,2016,August,12 month-ending,Percent with drugs specified,50.66838046,100,0.277274828,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,
PA,2016,August,12 month-ending,Number of Drug Overdose Deaths,3890,100,0.277274828,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,4050
PA,2016,August,12 month-ending,Number of Deaths,131999,100,0.277274828,Pennsylvania,Numbers may differ from published reports using final data. See Technical Notes.,**,
RI,2016,August,12 month-ending,Methadone (T40.3),32,100,0.030009003,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,33
RI,2016,August,12 month-ending,Heroin (T40.1),35,100,0.030009003,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,36
RI,2016,August,12 month-ending,Cocaine (T40.5),99,100,0.030009003,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,105
RI,2016,August,12 month-ending,Percent with drugs specified,99.70326409,100,0.030009003,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,
RI,2016,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),105,100,0.030009003,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,106
RI,2016,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",131,100,0.030009003,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,133
RI,2016,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",171,100,0.030009003,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,173
RI,2016,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",244,100,0.030009003,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,246
RI,2016,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",283,100,0.030009003,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,285
RI,2016,August,12 month-ending,Number of Drug Overdose Deaths,337,100,0.030009003,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,339
RI,2016,August,12 month-ending,Number of Deaths,9997,100,0.030009003,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.,**,
RI,2016,August,12 month-ending,Psychostimulants with abuse potential (T43.6),0,100,0.030009003,Rhode Island,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
SC,2016,August,12 month-ending,Methadone (T40.3),58,100,0.0559236,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,59
SC,2016,August,12 month-ending,Percent with drugs specified,96.10705596,100,0.0559236,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SC,2016,August,12 month-ending,Psychostimulants with abuse potential (T43.6),114,100,0.0559236,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,117
SC,2016,August,12 month-ending,Heroin (T40.1),116,100,0.0559236,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,117
SC,2016,August,12 month-ending,Cocaine (T40.5),136,100,0.0559236,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,144
SC,2016,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",184,100,0.0559236,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,187
SC,2016,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),346,100,0.0559236,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,351
SC,2016,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",384,100,0.0559236,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,389
SC,2016,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",495,100,0.0559236,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,501
SC,2016,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",584,100,0.0559236,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,590
SC,2016,August,12 month-ending,Number of Drug Overdose Deaths,822,100,0.0559236,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,830
SC,2016,August,12 month-ending,Number of Deaths,46492,100,0.0559236,South Carolina,Numbers may differ from published reports using final data. See Technical Notes.,**,
SD,2016,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",13,100,0.02541619,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,14
SD,2016,August,12 month-ending,Psychostimulants with abuse potential (T43.6),15,100,0.02541619,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,16
SD,2016,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),20,100,0.02541619,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,21
SD,2016,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",24,100,0.02541619,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,25
SD,2016,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",33,100,0.02541619,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,34
SD,2016,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",40,100,0.02541619,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,41
SD,2016,August,12 month-ending,Number of Drug Overdose Deaths,65,100,0.02541619,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,66
SD,2016,August,12 month-ending,Percent with drugs specified,90.76923077,100,0.02541619,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,
SD,2016,August,12 month-ending,Number of Deaths,7869,100,0.02541619,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.,**,
SD,2016,August,12 month-ending,Methadone (T40.3),0,100,0.02541619,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
SD,2016,August,12 month-ending,Heroin (T40.1),0,100,0.02541619,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
SD,2016,August,12 month-ending,Cocaine (T40.5),0,100,0.02541619,South Dakota,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
TN,2016,August,12 month-ending,Methadone (T40.3),82,100,0.24181232,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,86
TN,2016,August,12 month-ending,Percent with drugs specified,92.08359721,100,0.24181232,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TN,2016,August,12 month-ending,Psychostimulants with abuse potential (T43.6),159,100,0.24181232,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,167
TN,2016,August,12 month-ending,Cocaine (T40.5),225,100,0.24181232,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,241
TN,2016,August,12 month-ending,Heroin (T40.1),253,100,0.24181232,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,262
TN,2016,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",340,100,0.24181232,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,356
TN,2016,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),693,100,0.24181232,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,721
TN,2016,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",757,100,0.24181232,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,787
TN,2016,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",982,100,0.24181232,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1023
TN,2016,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1158,100,0.24181232,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1202
TN,2016,August,12 month-ending,Number of Drug Overdose Deaths,1579,100,0.24181232,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,1636
TN,2016,August,12 month-ending,Number of Deaths,70716,100,0.24181232,Tennessee,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2016,August,12 month-ending,Percent with drugs specified,86.42831084,100,0.177923021,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
TX,2016,August,12 month-ending,Number of Drug Overdose Deaths,2741,100,0.177923021,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,2814
TX,2016,August,12 month-ending,Number of Deaths,192780,100,0.177923021,Texas,Numbers may differ from published reports using final data. See Technical Notes.,**,
US,2016,August,12 month-ending,Percent with drugs specified,84.87133312,100,0.161393319,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,
US,2016,August,12 month-ending,Methadone (T40.3),3392,100,0.161393319,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,3480
US,2016,August,12 month-ending,Psychostimulants with abuse potential (T43.6),6991,100,0.161393319,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,7220
US,2016,August,12 month-ending,Cocaine (T40.5),8869,100,0.161393319,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,9430
US,2016,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),13830,100,0.161393319,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,14216
US,2016,August,12 month-ending,Heroin (T40.1),14859,100,0.161393319,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,15206
US,2016,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",15256,100,0.161393319,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,15732
US,2016,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",16466,100,0.161393319,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,16914
US,2016,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",28493,100,0.161393319,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,29289
US,2016,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",38856,100,0.161393319,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,39837
US,2016,August,12 month-ending,Number of Drug Overdose Deaths,59417,100,0.161393319,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,60855
US,2016,August,12 month-ending,Number of Deaths,2716965,100,0.161393319,United States,Numbers may differ from published reports using final data. See Technical Notes.,**,
UT,2016,August,12 month-ending,Methadone (T40.3),46,100,0.616883117,Utah,Numbers may differ from published reports using final data. See Technical Notes.,**,51
UT,2016,August,12 month-ending,Cocaine (T40.5),53,100,0.616883117,Utah,Numbers may differ from published reports using final data. See Technical Notes.,**,58
UT,2016,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",88,100,0.616883117,Utah,Numbers may differ from published reports using final data. See Technical Notes.,**,99
UT,2016,August,12 month-ending,Percent with drugs specified,95.81589958,100,0.616883117,Utah,Numbers may differ from published reports using final data. See Technical Notes.,**,
UT,2016,August,12 month-ending,Heroin (T40.1),165,100,0.616883117,Utah,Numbers may differ from published reports using final data. See Technical Notes.,**,181
UT,2016,August,12 month-ending,Psychostimulants with abuse potential (T43.6),167,100,0.616883117,Utah,Numbers may differ from published reports using final data. See Technical Notes.,**,185
UT,2016,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),380,100,0.616883117,Utah,Numbers may differ from published reports using final data. See Technical Notes.,**,418
UT,2016,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",408,100,0.616883117,Utah,Numbers may differ from published reports using final data. See Technical Notes.,**,449
UT,2016,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",462,100,0.616883117,Utah,Numbers may differ from published reports using final data. See Technical Notes.,**,513
UT,2016,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",521,100,0.616883117,Utah,Numbers may differ from published reports using final data. See Technical Notes.,**,574
UT,2016,August,12 month-ending,Number of Drug Overdose Deaths,717,100,0.616883117,Utah,Numbers may differ from published reports using final data. See Technical Notes.,**,785
UT,2016,August,12 month-ending,Number of Deaths,18480,100,0.616883117,Utah,Numbers may differ from published reports using final data. See Technical Notes.,**,
VA,2016,August,12 month-ending,Psychostimulants with abuse potential (T43.6),60,100,0.015429003,Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,61
VA,2016,August,12 month-ending,Methadone (T40.3),77,100,0.015429003,Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,78
VA,2016,August,12 month-ending,Percent with drugs specified,98.69812856,100,0.015429003,Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,
VA,2016,August,12 month-ending,Cocaine (T40.5),239,100,0.015429003,Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,253
VA,2016,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),317,100,0.015429003,Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,320
VA,2016,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",373,100,0.015429003,Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,376
VA,2016,August,12 month-ending,Heroin (T40.1),400,100,0.015429003,Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,401
VA,2016,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",514,100,0.015429003,Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,518
VA,2016,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",793,100,0.015429003,Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,797
VA,2016,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",1009,100,0.015429003,Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,1013
VA,2016,August,12 month-ending,Number of Drug Overdose Deaths,1229,100,0.015429003,Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,1234
VA,2016,August,12 month-ending,Number of Deaths,64813,100,0.015429003,Virginia,Numbers may differ from published reports using final data. See Technical Notes.,**,
VT,2016,August,12 month-ending,Methadone (T40.3),10,100,0,Vermont,Numbers may differ from published reports using final data. See Technical Notes.,**,11
VT,2016,August,12 month-ending,Cocaine (T40.5),18,100,0,Vermont,Numbers may differ from published reports using final data. See Technical Notes.,**,19
VT,2016,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),27,100,0,Vermont,Numbers may differ from published reports using final data. See Technical Notes.,**,28
VT,2016,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",36,100,0,Vermont,Numbers may differ from published reports using final data. See Technical Notes.,**,37
VT,2016,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",39,100,0,Vermont,Numbers may differ from published reports using final data. See Technical Notes.,**,40
VT,2016,August,12 month-ending,Heroin (T40.1),40,100,0,Vermont,Numbers may differ from published reports using final data. See Technical Notes.,**,41
VT,2016,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",69,100,0,Vermont,Numbers may differ from published reports using final data. See Technical Notes.,**,70
VT,2016,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",91,100,0,Vermont,Numbers may differ from published reports using final data. See Technical Notes.,**,92
VT,2016,August,12 month-ending,Percent with drugs specified,98.26086957,100,0,Vermont,Numbers may differ from published reports using final data. See Technical Notes.,**,
VT,2016,August,12 month-ending,Number of Drug Overdose Deaths,115,100,0,Vermont,Numbers may differ from published reports using final data. See Technical Notes.,**,116
VT,2016,August,12 month-ending,Number of Deaths,5728,100,0,Vermont,Numbers may differ from published reports using final data. See Technical Notes.,**,
VT,2016,August,12 month-ending,Psychostimulants with abuse potential (T43.6),0,100,0,Vermont,Numbers may differ from published reports using final data. See Technical Notes.  Data suppressed (<10).,**,
WA,2016,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",88,100,0.00915248,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,89
WA,2016,August,12 month-ending,Cocaine (T40.5),92,100,0.00915248,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,98
WA,2016,August,12 month-ending,Percent with drugs specified,93.66018597,100,0.00915248,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,
WA,2016,August,12 month-ending,Methadone (T40.3),135,100,0.00915248,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,136
WA,2016,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),308,100,0.00915248,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,310
WA,2016,August,12 month-ending,Heroin (T40.1),323,100,0.00915248,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,324
WA,2016,August,12 month-ending,Psychostimulants with abuse potential (T43.6),332,100,0.00915248,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,336
WA,2016,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",420,100,0.00915248,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,423
WA,2016,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",479,100,0.00915248,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,481
WA,2016,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",766,100,0.00915248,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,768
WA,2016,August,12 month-ending,Number of Drug Overdose Deaths,1183,100,0.00915248,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,1187
WA,2016,August,12 month-ending,Number of Deaths,54630,100,0.00915248,Washington,Numbers may differ from published reports using final data. See Technical Notes.,**,
WI,2016,August,12 month-ending,Psychostimulants with abuse potential (T43.6),71,100,0.201018755,Wisconsin,Numbers may differ from published reports using final data. See Technical Notes.,**,74
WI,2016,August,12 month-ending,Methadone (T40.3),83,100,0.201018755,Wisconsin,Numbers may differ from published reports using final data. See Technical Notes.,**,86
